,word,emotion,association
28913,crack,sadness,0
28914,crack,surprise,0
28915,crack,trust,0
28916,cracked,anger,1
28917,cracked,anticipation,0
28918,cracked,disgust,0
28919,cracked,fear,1
28920,cracked,joy,0
28921,cracked,negative,1
28922,cracked,positive,0
28923,cracked,sadness,0
28924,cracked,surprise,0
28925,cracked,trust,0
28926,cracker,anger,0
28927,cracker,anticipation,0
28928,cracker,disgust,0
28929,cracker,fear,0
28930,cracker,joy,0
28931,cracker,negative,0
28932,cracker,positive,0
28933,cracker,sadness,0
28934,cracker,surprise,0
28935,cracker,trust,0
28936,cracking,anger,0
28937,cracking,anticipation,0
28938,cracking,disgust,0
28939,cracking,fear,0
28940,cracking,joy,0
28941,cracking,negative,1
28942,cracking,positive,0
28943,cracking,sadness,0
28944,cracking,surprise,0
28945,cracking,trust,0
28946,crackle,anger,0
28947,crackle,anticipation,0
28948,crackle,disgust,0
28949,crackle,fear,0
28950,crackle,joy,0
28951,crackle,negative,0
28952,crackle,positive,0
28953,crackle,sadness,0
28954,crackle,surprise,0
28955,crackle,trust,0
28956,cradle,anger,0
28957,cradle,anticipation,1
28958,cradle,disgust,0
28959,cradle,fear,0
28960,cradle,joy,1
28961,cradle,negative,0
28962,cradle,positive,1
28963,cradle,sadness,0
28964,cradle,surprise,0
28965,cradle,trust,1
28966,craft,anger,0
28967,craft,anticipation,0
28968,craft,disgust,0
28969,craft,fear,0
28970,craft,joy,0
28971,craft,negative,0
28972,craft,positive,1
28973,craft,sadness,0
28974,craft,surprise,0
28975,craft,trust,0
28976,craftsman,anger,0
28977,craftsman,anticipation,0
28978,craftsman,disgust,0
28979,craftsman,fear,0
28980,craftsman,joy,0
28981,craftsman,negative,0
28982,craftsman,positive,1
28983,craftsman,sadness,0
28984,craftsman,surprise,0
28985,craftsman,trust,0
28986,crafty,anger,0
28987,crafty,anticipation,0
28988,crafty,disgust,0
28989,crafty,fear,0
28990,crafty,joy,0
28991,crafty,negative,0
28992,crafty,positive,0
28993,crafty,sadness,0
28994,crafty,surprise,0
28995,crafty,trust,0
28996,craig,anger,0
28997,craig,anticipation,0
28998,craig,disgust,0
28999,craig,fear,0
29000,craig,joy,0
29001,craig,negative,0
29002,craig,positive,0
29003,craig,sadness,0
29004,craig,surprise,0
29005,craig,trust,0
29006,crammed,anger,0
29007,crammed,anticipation,0
29008,crammed,disgust,0
29009,crammed,fear,0
29010,crammed,joy,0
29011,crammed,negative,0
29012,crammed,positive,0
29013,crammed,sadness,0
29014,crammed,surprise,0
29015,crammed,trust,0
29016,cramp,anger,0
29017,cramp,anticipation,1
29018,cramp,disgust,0
29019,cramp,fear,0
29020,cramp,joy,0
29021,cramp,negative,1
29022,cramp,positive,0
29023,cramp,sadness,0
29024,cramp,surprise,0
29025,cramp,trust,0
29026,cramped,anger,0
29027,cramped,anticipation,0
29028,cramped,disgust,0
29029,cramped,fear,0
29030,cramped,joy,0
29031,cramped,negative,1
29032,cramped,positive,0
29033,cramped,sadness,0
29034,cramped,surprise,0
29035,cramped,trust,0
29036,crane,anger,0
29037,crane,anticipation,0
29038,crane,disgust,0
29039,crane,fear,0
29040,crane,joy,0
29041,crane,negative,0
29042,crane,positive,0
29043,crane,sadness,0
29044,crane,surprise,0
29045,crane,trust,0
29046,cranium,anger,0
29047,cranium,anticipation,0
29048,cranium,disgust,0
29049,cranium,fear,0
29050,cranium,joy,0
29051,cranium,negative,0
29052,cranium,positive,0
29053,cranium,sadness,0
29054,cranium,surprise,0
29055,cranium,trust,0
29056,crank,anger,0
29057,crank,anticipation,0
29058,crank,disgust,0
29059,crank,fear,0
29060,crank,joy,0
29061,crank,negative,1
29062,crank,positive,0
29063,crank,sadness,0
29064,crank,surprise,0
29065,crank,trust,0
29066,cranky,anger,1
29067,cranky,anticipation,0
29068,cranky,disgust,0
29069,cranky,fear,0
29070,cranky,joy,0
29071,cranky,negative,1
29072,cranky,positive,0
29073,cranky,sadness,0
29074,cranky,surprise,0
29075,cranky,trust,0
29076,crap,anger,0
29077,crap,anticipation,0
29078,crap,disgust,1
29079,crap,fear,0
29080,crap,joy,0
29081,crap,negative,1
29082,crap,positive,0
29083,crap,sadness,0
29084,crap,surprise,0
29085,crap,trust,0
29086,craps,anger,0
29087,craps,anticipation,1
29088,craps,disgust,0
29089,craps,fear,0
29090,craps,joy,0
29091,craps,negative,0
29092,craps,positive,0
29093,craps,sadness,0
29094,craps,surprise,0
29095,craps,trust,0
29096,crash,anger,0
29097,crash,anticipation,0
29098,crash,disgust,0
29099,crash,fear,1
29100,crash,joy,0
29101,crash,negative,1
29102,crash,positive,0
29103,crash,sadness,1
29104,crash,surprise,1
29105,crash,trust,0
29106,crate,anger,0
29107,crate,anticipation,0
29108,crate,disgust,0
29109,crate,fear,0
29110,crate,joy,0
29111,crate,negative,0
29112,crate,positive,0
29113,crate,sadness,0
29114,crate,surprise,0
29115,crate,trust,0
29116,crater,anger,0
29117,crater,anticipation,0
29118,crater,disgust,0
29119,crater,fear,0
29120,crater,joy,0
29121,crater,negative,0
29122,crater,positive,0
29123,crater,sadness,0
29124,crater,surprise,0
29125,crater,trust,0
29126,crave,anger,0
29127,crave,anticipation,1
29128,crave,disgust,0
29129,crave,fear,0
29130,crave,joy,0
29131,crave,negative,0
29132,crave,positive,0
29133,crave,sadness,0
29134,crave,surprise,0
29135,crave,trust,0
29136,craving,anger,0
29137,craving,anticipation,1
29138,craving,disgust,0
29139,craving,fear,0
29140,craving,joy,0
29141,craving,negative,0
29142,craving,positive,0
29143,craving,sadness,0
29144,craving,surprise,0
29145,craving,trust,0
29146,crawfish,anger,0
29147,crawfish,anticipation,0
29148,crawfish,disgust,0
29149,crawfish,fear,0
29150,crawfish,joy,0
29151,crawfish,negative,0
29152,crawfish,positive,0
29153,crawfish,sadness,0
29154,crawfish,surprise,0
29155,crawfish,trust,0
29156,crawl,anger,0
29157,crawl,anticipation,0
29158,crawl,disgust,1
29159,crawl,fear,0
29160,crawl,joy,0
29161,crawl,negative,1
29162,crawl,positive,0
29163,crawl,sadness,0
29164,crawl,surprise,0
29165,crawl,trust,0
29166,crayons,anger,0
29167,crayons,anticipation,0
29168,crayons,disgust,0
29169,crayons,fear,0
29170,crayons,joy,0
29171,crayons,negative,0
29172,crayons,positive,0
29173,crayons,sadness,0
29174,crayons,surprise,0
29175,crayons,trust,0
29176,craze,anger,0
29177,craze,anticipation,0
29178,craze,disgust,0
29179,craze,fear,0
29180,craze,joy,0
29181,craze,negative,0
29182,craze,positive,0
29183,craze,sadness,0
29184,craze,surprise,0
29185,craze,trust,0
29186,crazed,anger,1
29187,crazed,anticipation,0
29188,crazed,disgust,0
29189,crazed,fear,1
29190,crazed,joy,0
29191,crazed,negative,1
29192,crazed,positive,0
29193,crazed,sadness,0
29194,crazed,surprise,0
29195,crazed,trust,0
29196,crazy,anger,1
29197,crazy,anticipation,0
29198,crazy,disgust,0
29199,crazy,fear,1
29200,crazy,joy,0
29201,crazy,negative,1
29202,crazy,positive,0
29203,crazy,sadness,1
29204,crazy,surprise,0
29205,crazy,trust,0
29206,creaking,anger,0
29207,creaking,anticipation,0
29208,creaking,disgust,0
29209,creaking,fear,0
29210,creaking,joy,0
29211,creaking,negative,1
29212,creaking,positive,0
29213,creaking,sadness,0
29214,creaking,surprise,0
29215,creaking,trust,0
29216,cream,anger,0
29217,cream,anticipation,1
29218,cream,disgust,0
29219,cream,fear,0
29220,cream,joy,1
29221,cream,negative,0
29222,cream,positive,1
29223,cream,sadness,0
29224,cream,surprise,1
29225,cream,trust,0
29226,creamer,anger,0
29227,creamer,anticipation,0
29228,creamer,disgust,0
29229,creamer,fear,0
29230,creamer,joy,0
29231,creamer,negative,0
29232,creamer,positive,0
29233,creamer,sadness,0
29234,creamer,surprise,0
29235,creamer,trust,0
29236,creamy,anger,0
29237,creamy,anticipation,0
29238,creamy,disgust,0
29239,creamy,fear,0
29240,creamy,joy,0
29241,creamy,negative,0
29242,creamy,positive,0
29243,creamy,sadness,0
29244,creamy,surprise,0
29245,creamy,trust,0
29246,crease,anger,0
29247,crease,anticipation,0
29248,crease,disgust,0
29249,crease,fear,0
29250,crease,joy,0
29251,crease,negative,0
29252,crease,positive,0
29253,crease,sadness,0
29254,crease,surprise,0
29255,crease,trust,0
29256,create,anger,0
29257,create,anticipation,0
29258,create,disgust,0
29259,create,fear,0
29260,create,joy,1
29261,create,negative,0
29262,create,positive,1
29263,create,sadness,0
29264,create,surprise,0
29265,create,trust,0
29266,creation,anger,0
29267,creation,anticipation,0
29268,creation,disgust,0
29269,creation,fear,0
29270,creation,joy,0
29271,creation,negative,0
29272,creation,positive,0
29273,creation,sadness,0
29274,creation,surprise,0
29275,creation,trust,0
29276,creative,anger,0
29277,creative,anticipation,0
29278,creative,disgust,0
29279,creative,fear,0
29280,creative,joy,0
29281,creative,negative,0
29282,creative,positive,1
29283,creative,sadness,0
29284,creative,surprise,0
29285,creative,trust,0
29286,creator,anger,0
29287,creator,anticipation,0
29288,creator,disgust,0
29289,creator,fear,0
29290,creator,joy,0
29291,creator,negative,0
29292,creator,positive,0
29293,creator,sadness,0
29294,creator,surprise,0
29295,creator,trust,0
29296,creature,anger,0
29297,creature,anticipation,0
29298,creature,disgust,1
29299,creature,fear,1
29300,creature,joy,0
29301,creature,negative,1
29302,creature,positive,0
29303,creature,sadness,0
29304,creature,surprise,0
29305,creature,trust,0
29306,credence,anger,0
29307,credence,anticipation,0
29308,credence,disgust,0
29309,credence,fear,0
29310,credence,joy,0
29311,credence,negative,0
29312,credence,positive,1
29313,credence,sadness,0
29314,credence,surprise,0
29315,credence,trust,1
29316,credential,anger,0
29317,credential,anticipation,0
29318,credential,disgust,0
29319,credential,fear,0
29320,credential,joy,0
29321,credential,negative,0
29322,credential,positive,1
29323,credential,sadness,0
29324,credential,surprise,0
29325,credential,trust,1
29326,credentials,anger,0
29327,credentials,anticipation,0
29328,credentials,disgust,0
29329,credentials,fear,0
29330,credentials,joy,0
29331,credentials,negative,0
29332,credentials,positive,0
29333,credentials,sadness,0
29334,credentials,surprise,0
29335,credentials,trust,0
29336,credibility,anger,0
29337,credibility,anticipation,0
29338,credibility,disgust,0
29339,credibility,fear,0
29340,credibility,joy,0
29341,credibility,negative,0
29342,credibility,positive,1
29343,credibility,sadness,0
29344,credibility,surprise,0
29345,credibility,trust,1
29346,credible,anger,0
29347,credible,anticipation,0
29348,credible,disgust,0
29349,credible,fear,0
29350,credible,joy,0
29351,credible,negative,0
29352,credible,positive,1
29353,credible,sadness,0
29354,credible,surprise,0
29355,credible,trust,1
29356,credit,anger,0
29357,credit,anticipation,0
29358,credit,disgust,0
29359,credit,fear,0
29360,credit,joy,0
29361,credit,negative,0
29362,credit,positive,1
29363,credit,sadness,0
29364,credit,surprise,0
29365,credit,trust,1
29366,creditable,anger,0
29367,creditable,anticipation,0
29368,creditable,disgust,0
29369,creditable,fear,0
29370,creditable,joy,0
29371,creditable,negative,0
29372,creditable,positive,1
29373,creditable,sadness,0
29374,creditable,surprise,0
29375,creditable,trust,1
29376,credited,anger,0
29377,credited,anticipation,0
29378,credited,disgust,0
29379,credited,fear,0
29380,credited,joy,0
29381,credited,negative,0
29382,credited,positive,1
29383,credited,sadness,0
29384,credited,surprise,0
29385,credited,trust,0
29386,crediting,anger,0
29387,crediting,anticipation,0
29388,crediting,disgust,0
29389,crediting,fear,0
29390,crediting,joy,0
29391,crediting,negative,0
29392,crediting,positive,0
29393,crediting,sadness,0
29394,crediting,surprise,0
29395,crediting,trust,0
29396,creditor,anger,0
29397,creditor,anticipation,0
29398,creditor,disgust,0
29399,creditor,fear,0
29400,creditor,joy,0
29401,creditor,negative,0
29402,creditor,positive,0
29403,creditor,sadness,0
29404,creditor,surprise,0
29405,creditor,trust,0
29406,creed,anger,0
29407,creed,anticipation,0
29408,creed,disgust,0
29409,creed,fear,0
29410,creed,joy,0
29411,creed,negative,0
29412,creed,positive,0
29413,creed,sadness,0
29414,creed,surprise,0
29415,creed,trust,0
29416,creek,anger,0
29417,creek,anticipation,0
29418,creek,disgust,0
29419,creek,fear,0
29420,creek,joy,0
29421,creek,negative,0
29422,creek,positive,0
29423,creek,sadness,0
29424,creek,surprise,0
29425,creek,trust,0
29426,creep,anger,0
29427,creep,anticipation,0
29428,creep,disgust,0
29429,creep,fear,0
29430,creep,joy,0
29431,creep,negative,1
29432,creep,positive,0
29433,creep,sadness,0
29434,creep,surprise,0
29435,creep,trust,0
29436,creeping,anger,0
29437,creeping,anticipation,1
29438,creeping,disgust,0
29439,creeping,fear,0
29440,creeping,joy,0
29441,creeping,negative,0
29442,creeping,positive,0
29443,creeping,sadness,0
29444,creeping,surprise,0
29445,creeping,trust,0
29446,cremation,anger,0
29447,cremation,anticipation,0
29448,cremation,disgust,0
29449,cremation,fear,0
29450,cremation,joy,0
29451,cremation,negative,0
29452,cremation,positive,0
29453,cremation,sadness,1
29454,cremation,surprise,0
29455,cremation,trust,0
29456,creole,anger,0
29457,creole,anticipation,0
29458,creole,disgust,0
29459,creole,fear,0
29460,creole,joy,0
29461,creole,negative,0
29462,creole,positive,0
29463,creole,sadness,0
29464,creole,surprise,0
29465,creole,trust,0
29466,crescendo,anger,0
29467,crescendo,anticipation,1
29468,crescendo,disgust,0
29469,crescendo,fear,0
29470,crescendo,joy,1
29471,crescendo,negative,0
29472,crescendo,positive,1
29473,crescendo,sadness,0
29474,crescendo,surprise,1
29475,crescendo,trust,1
29476,crescent,anger,0
29477,crescent,anticipation,0
29478,crescent,disgust,0
29479,crescent,fear,0
29480,crescent,joy,0
29481,crescent,negative,0
29482,crescent,positive,0
29483,crescent,sadness,0
29484,crescent,surprise,0
29485,crescent,trust,0
29486,crevice,anger,0
29487,crevice,anticipation,0
29488,crevice,disgust,0
29489,crevice,fear,0
29490,crevice,joy,0
29491,crevice,negative,0
29492,crevice,positive,0
29493,crevice,sadness,0
29494,crevice,surprise,0
29495,crevice,trust,0
29496,crew,anger,0
29497,crew,anticipation,0
29498,crew,disgust,0
29499,crew,fear,0
29500,crew,joy,0
29501,crew,negative,0
29502,crew,positive,0
29503,crew,sadness,0
29504,crew,surprise,0
29505,crew,trust,1
29506,crib,anger,0
29507,crib,anticipation,0
29508,crib,disgust,0
29509,crib,fear,0
29510,crib,joy,0
29511,crib,negative,0
29512,crib,positive,0
29513,crib,sadness,0
29514,crib,surprise,0
29515,crib,trust,0
29516,cricket,anger,0
29517,cricket,anticipation,0
29518,cricket,disgust,0
29519,cricket,fear,0
29520,cricket,joy,0
29521,cricket,negative,0
29522,cricket,positive,0
29523,cricket,sadness,0
29524,cricket,surprise,0
29525,cricket,trust,0
29526,crime,anger,1
29527,crime,anticipation,0
29528,crime,disgust,0
29529,crime,fear,0
29530,crime,joy,0
29531,crime,negative,1
29532,crime,positive,0
29533,crime,sadness,0
29534,crime,surprise,0
29535,crime,trust,0
29536,criminal,anger,1
29537,criminal,anticipation,0
29538,criminal,disgust,1
29539,criminal,fear,1
29540,criminal,joy,0
29541,criminal,negative,1
29542,criminal,positive,0
29543,criminal,sadness,0
29544,criminal,surprise,0
29545,criminal,trust,0
29546,criminality,anger,1
29547,criminality,anticipation,0
29548,criminality,disgust,1
29549,criminality,fear,1
29550,criminality,joy,0
29551,criminality,negative,1
29552,criminality,positive,0
29553,criminality,sadness,0
29554,criminality,surprise,0
29555,criminality,trust,0
29556,crimp,anger,0
29557,crimp,anticipation,0
29558,crimp,disgust,0
29559,crimp,fear,0
29560,crimp,joy,0
29561,crimp,negative,0
29562,crimp,positive,0
29563,crimp,sadness,0
29564,crimp,surprise,0
29565,crimp,trust,0
29566,crimson,anger,0
29567,crimson,anticipation,0
29568,crimson,disgust,0
29569,crimson,fear,0
29570,crimson,joy,0
29571,crimson,negative,0
29572,crimson,positive,0
29573,crimson,sadness,0
29574,crimson,surprise,0
29575,crimson,trust,0
29576,cringe,anger,0
29577,cringe,anticipation,0
29578,cringe,disgust,1
29579,cringe,fear,1
29580,cringe,joy,0
29581,cringe,negative,1
29582,cringe,positive,0
29583,cringe,sadness,1
29584,cringe,surprise,0
29585,cringe,trust,0
29586,cripple,anger,0
29587,cripple,anticipation,0
29588,cripple,disgust,0
29589,cripple,fear,1
29590,cripple,joy,0
